id	name	hmdb_id	conditions	indication_types	concentration	age	sex	biofluid	citation
2177	PC(14:0/20:4(5Z,8Z,11Z,14Z))	HMDB0007883	Normal	Diagnostic	1.9 (1.2-2.5) uM	Adult	Both	Blood	Pubmed_ID: 28278231
2177	PC(14:0/20:4(5Z,8Z,11Z,14Z))	HMDB0007883	Obesity	Diagnostic	1.7 (1.1-2.3) uM	Children	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2177	PC(14:0/20:4(5Z,8Z,11Z,14Z))	HMDB0007883	Normal	Diagnostic	0.82 (0.63-1.1) uM	Infant	Unknown	Blood	Pubmed_ID: 25754623
2178	PC(14:0/20:4(8Z,11Z,14Z,17Z))	HMDB0007884	Obesity	Diagnostic	0.34 (0.32-0.36) umol/mmol creatinine	Adolescent:13-18 yrs old	Both	Urine	Pubmed_ID: 26910390
2178	PC(14:0/20:4(8Z,11Z,14Z,17Z))	HMDB0007884	Normal	Diagnostic	0.0023 (0.00020-0.018) umol/mmol creatinine	Adult: >=18 yrs old	Both	Urine	Pubmed_ID: 24023812
2178	PC(14:0/20:4(8Z,11Z,14Z,17Z))	HMDB0007884	Pregnancy	Diagnostic	2.9 (1.6-4.2) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2178	PC(14:0/20:4(8Z,11Z,14Z,17Z))	HMDB0007884	Normal	Diagnostic	1.9 (1.2-2.5) uM	Adult	Both	Blood	Pubmed_ID: 28278231
2178	PC(14:0/20:4(8Z,11Z,14Z,17Z))	HMDB0007884	Obesity	Diagnostic	1.7 (1.1-2.3) uM	Children	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2178	PC(14:0/20:4(8Z,11Z,14Z,17Z))	HMDB0007884	Normal	Diagnostic	0.82 (0.63-1.1) uM	Infant	Unknown	Blood	Pubmed_ID: 25754623
2180	PC(14:0/22:0)	HMDB0007886	Obesity	Diagnostic	2.4 (1.6-3.1) uM	Children	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2180	PC(14:0/22:0)	HMDB0007886	Normal	Diagnostic	1.4 (1.0-1.8) uM	Infant	Unknown	Blood	Pubmed_ID: 25754623
2181	PC(14:0/22:1(13Z))	HMDB0007887	Obesity	Diagnostic	1.8 (1.6-1.9) umol/mmol creatinine	Adolescent	Both	Urine	Pubmed_ID: 26910390
2181	PC(14:0/22:1(13Z))	HMDB0007887	Normal	Diagnostic	0.0034 (0.00060-0.025) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 24023812
2184	PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))	HMDB0007890	Obesity	Diagnostic	17.9 (10.0-25.8) uM	Children	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2184	PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))	HMDB0007890	Normal	Diagnostic	8.4 (6.6-11.5) uM	Infant	Unknown	Blood	Pubmed_ID: 25754623
2185	PC(14:0/22:5(7Z,10Z,13Z,16Z,19Z))	HMDB0007891	Obesity	Diagnostic	17.9 (10.0-25.8) uM	Children	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2185	PC(14:0/22:5(7Z,10Z,13Z,16Z,19Z))	HMDB0007891	Normal	Diagnostic	8.4 (6.6-11.5) uM	Infant	Unknown	Blood	Pubmed_ID: 25754623
2186	PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	HMDB0007892	Pregnancy	Diagnostic	2.1 (1.2-3.1) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2186	PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	HMDB0007892	Normal	Diagnostic	1.2 (0.69-1.6) uM	Adult	Both	Blood	Pubmed_ID: 28278231
2186	PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	HMDB0007892	Obesity	Diagnostic	0.72 (0.44-1.0) uM	Children	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2186	PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	HMDB0007892	Normal	Diagnostic	0.40 (0.30-0.54) uM	Infant	Unknown	Blood	Pubmed_ID: 25754623
2189	PC(14:0/P-16:0)	HMDB0007895	Pregnancy	Diagnostic	6.1 (2.8-9.4) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2189	PC(14:0/P-16:0)	HMDB0007895	Normal	Diagnostic	2.3 (0.33-4.1) uM	Adolescent	Both	Blood	Pubmed_ID: 28959601
2191	PC(14:0/P-18:1(11Z))	HMDB0007897	Pregnancy	Diagnostic	23.4 (7.6-39.2) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2191	PC(14:0/P-18:1(11Z))	HMDB0007897	Normal	Diagnostic	10.4 (0.14-25.1) uM	Adolescent	Both	Blood	Pubmed_ID: 28959601
2191	PC(14:0/P-18:1(11Z))	HMDB0007897	Obesity	Diagnostic	18.3 (10.7-25.9) uM	Children: 2-17 yrs old	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2191	PC(14:0/P-18:1(11Z))	HMDB0007897	Normal	Diagnostic	10.1 (7.5-13.5) uM	Infant: 1 wk-2 yrs old	Unknown	Blood	Pubmed_ID: 25754623
2192	PC(14:0/P-18:1(9Z))	HMDB0007898	Pregnancy	Diagnostic	23.4 (7.6-39.2) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2192	PC(14:0/P-18:1(9Z))	HMDB0007898	Normal	Diagnostic	10.4 (0.14-25.1) uM	Adolescent	Both	Blood	Pubmed_ID: 28959601
2192	PC(14:0/P-18:1(9Z))	HMDB0007898	Obesity	Diagnostic	18.3 (10.7-25.9) uM	Children	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2192	PC(14:0/P-18:1(9Z))	HMDB0007898	Normal	Diagnostic	10.1 (7.5-13.5) uM	Infant	Unknown	Blood	Pubmed_ID: 25754623
2193	PC(14:1(9Z)/14:0)	HMDB0007899	Obesity	Diagnostic	1.9 (1.8-2.0) umol/mmol creatinine	Adolescent	Both	Urine	Pubmed_ID: 26910390
2193	PC(14:1(9Z)/14:0)	HMDB0007899	Normal	Diagnostic	0.0060 (0.0030-0.020) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 24023812
2197	PC(14:1(9Z)/16:1(9Z))	HMDB0007903	Obesity	Diagnostic	0.070 (0.060-0.080) umol/mmol creatinine	Adolescent	Both	Urine	Pubmed_ID: 26910390
2197	PC(14:1(9Z)/16:1(9Z))	HMDB0007903	Normal	Diagnostic	0.00050 (0.000100-0.0022) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 24023812
2197	PC(14:1(9Z)/16:1(9Z))	HMDB0007903	Pregnancy	Diagnostic	0.59 (0.59-0.59) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2197	PC(14:1(9Z)/16:1(9Z))	HMDB0007903	Normal	Diagnostic	0.0030 (0-0.0060) uM	Adult	Both	Blood	Molecular You
2198	PC(14:1(9Z)/18:0)	HMDB0007904	Pregnancy	Diagnostic	23.4 (7.6-39.2) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2198	PC(14:1(9Z)/18:0)	HMDB0007904	Normal	Diagnostic	10.4 (0.14-25.1) uM	Adolescent	Both	Blood	Pubmed_ID: 28959601
2198	PC(14:1(9Z)/18:0)	HMDB0007904	Obesity	Diagnostic	18.3 (10.7-25.9) uM	Children	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2198	PC(14:1(9Z)/18:0)	HMDB0007904	Normal	Diagnostic	10.1 (7.5-13.5) uM	Infant	Unknown	Blood	Pubmed_ID: 25754623
2199	PC(14:1(9Z)/18:1(11Z))	HMDB0007905	Pregnancy	Diagnostic	6.6 (3.6-9.5) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2199	PC(14:1(9Z)/18:1(11Z))	HMDB0007905	Normal	Diagnostic	4.0 (2.5-5.5) uM	Adult	Both	Blood	Pubmed_ID: 28278231
2199	PC(14:1(9Z)/18:1(11Z))	HMDB0007905	Obesity	Diagnostic	4.0 (2.4-5.6) uM	Children	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2199	PC(14:1(9Z)/18:1(11Z))	HMDB0007905	Normal	Diagnostic	2.3 (1.6-3.1) uM	Infant	Unknown	Blood	Pubmed_ID: 25754623
2200	PC(14:1(9Z)/18:1(9Z))	HMDB0007906	Pregnancy	Diagnostic	6.6 (3.6-9.5) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2200	PC(14:1(9Z)/18:1(9Z))	HMDB0007906	Normal	Diagnostic	4.0 (2.5-5.5) uM	Adult	Both	Blood	Pubmed_ID: 28278231
2200	PC(14:1(9Z)/18:1(9Z))	HMDB0007906	Obesity	Diagnostic	4.0 (2.4-5.6) uM	Children: 2-17 yrs old	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2200	PC(14:1(9Z)/18:1(9Z))	HMDB0007906	Normal	Diagnostic	2.3 (1.6-3.1) uM	Infant: 1 wk-2 yrs old	Unknown	Blood	Pubmed_ID: 25754623
2201	PC(14:1(9Z)/18:2(9Z,12Z))	HMDB0007907	Pregnancy	Diagnostic	0.88 (0.64-1.1) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2201	PC(14:1(9Z)/18:2(9Z,12Z))	HMDB0007907	Normal	Diagnostic	0.49 (0.37-0.61) uM	Adult	Both	Blood	Pubmed_ID: 28278231
2205	PC(14:1(9Z)/20:0)	HMDB0007911	Obesity	Diagnostic	2.9 (2.7-3.0) umol/mmol creatinine	Adolescent	Both	Urine	Pubmed_ID: 26910390
2205	PC(14:1(9Z)/20:0)	HMDB0007911	Normal	Diagnostic	0.0077 (0.0023-0.050) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 24023812
2206	PC(14:1(9Z)/20:1(11Z))	HMDB0007912	Obesity	Diagnostic	2.6 (2.3-2.8) umol/mmol creatinine	Adolescent	Both	Urine	Pubmed_ID: 26910390
2206	PC(14:1(9Z)/20:1(11Z))	HMDB0007912	Normal	Diagnostic	0.0047 (0.0016-0.024) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 24023812
2207	PC(14:1(9Z)/20:2(11Z,14Z))	HMDB0007913	Pregnancy	Diagnostic	26.7 (17.5-35.9) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2207	PC(14:1(9Z)/20:2(11Z,14Z))	HMDB0007913	Normal	Diagnostic	15.9 (11.3-20.5) uM	Adult	Both	Blood	Pubmed_ID: 28278231
2208	PC(14:1(9Z)/20:3(5Z,8Z,11Z))	HMDB0007914	Obesity	Diagnostic	0.34 (0.32-0.36) umol/mmol creatinine	Adolescent:13-18 yrs old	Both	Urine	Pubmed_ID: 26910390
2208	PC(14:1(9Z)/20:3(5Z,8Z,11Z))	HMDB0007914	Normal	Diagnostic	0.0023 (0.00020-0.018) umol/mmol creatinine	Adult: >=18 yrs old	Both	Urine	Pubmed_ID: 24023812
2208	PC(14:1(9Z)/20:3(5Z,8Z,11Z))	HMDB0007914	Pregnancy	Diagnostic	2.9 (1.6-4.2) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2208	PC(14:1(9Z)/20:3(5Z,8Z,11Z))	HMDB0007914	Normal	Diagnostic	1.9 (1.2-2.5) uM	Adult	Both	Blood	Pubmed_ID: 28278231
2208	PC(14:1(9Z)/20:3(5Z,8Z,11Z))	HMDB0007914	Obesity	Diagnostic	1.7 (1.1-2.3) uM	Children	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2208	PC(14:1(9Z)/20:3(5Z,8Z,11Z))	HMDB0007914	Normal	Diagnostic	0.82 (0.63-1.1) uM	Infant	Unknown	Blood	Pubmed_ID: 25754623
2209	PC(14:1(9Z)/20:3(8Z,11Z,14Z))	HMDB0007915	Obesity	Diagnostic	0.34 (0.32-0.36) umol/mmol creatinine	Adolescent:13-18 yrs old	Both	Urine	Pubmed_ID: 26910390
2209	PC(14:1(9Z)/20:3(8Z,11Z,14Z))	HMDB0007915	Normal	Diagnostic	0.0023 (0.00020-0.018) umol/mmol creatinine	Adult: >=18 yrs old	Both	Urine	Pubmed_ID: 24023812
2209	PC(14:1(9Z)/20:3(8Z,11Z,14Z))	HMDB0007915	Pregnancy	Diagnostic	2.9 (1.6-4.2) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2209	PC(14:1(9Z)/20:3(8Z,11Z,14Z))	HMDB0007915	Normal	Diagnostic	1.9 (1.2-2.5) uM	Adult	Both	Blood	Pubmed_ID: 28278231
2209	PC(14:1(9Z)/20:3(8Z,11Z,14Z))	HMDB0007915	Obesity	Diagnostic	1.7 (1.1-2.3) uM	Children	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2209	PC(14:1(9Z)/20:3(8Z,11Z,14Z))	HMDB0007915	Normal	Diagnostic	0.82 (0.63-1.1) uM	Infant	Unknown	Blood	Pubmed_ID: 25754623
2213	PC(14:1(9Z)/22:0)	HMDB0007919	Obesity	Diagnostic	1.8 (1.6-1.9) umol/mmol creatinine	Adolescent	Both	Urine	Pubmed_ID: 26910390
2213	PC(14:1(9Z)/22:0)	HMDB0007919	Normal	Diagnostic	0.0034 (0.00060-0.025) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 24023812
2216	PC(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))	HMDB0007922	Obesity	Diagnostic	17.9 (10.0-25.8) uM	Children	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2216	PC(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))	HMDB0007922	Normal	Diagnostic	8.4 (6.6-11.5) uM	Infant	Unknown	Blood	Pubmed_ID: 25754623
2217	PC(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))	HMDB0007923	Pregnancy	Diagnostic	2.1 (1.2-3.1) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2217	PC(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))	HMDB0007923	Normal	Diagnostic	1.2 (0.69-1.6) uM	Adult	Both	Blood	Pubmed_ID: 28278231
2217	PC(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))	HMDB0007923	Obesity	Diagnostic	0.72 (0.44-1.0) uM	Children	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2217	PC(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))	HMDB0007923	Normal	Diagnostic	0.40 (0.30-0.54) uM	Infant	Unknown	Blood	Pubmed_ID: 25754623
2218	PC(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))	HMDB0007924	Pregnancy	Diagnostic	2.1 (1.2-3.1) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2218	PC(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))	HMDB0007924	Normal	Diagnostic	1.2 (0.69-1.6) uM	Adult	Both	Blood	Pubmed_ID: 28278231
2218	PC(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))	HMDB0007924	Obesity	Diagnostic	0.72 (0.44-1.0) uM	Children	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2218	PC(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))	HMDB0007924	Normal	Diagnostic	0.40 (0.30-0.54) uM	Infant	Unknown	Blood	Pubmed_ID: 25754623
2223	PC(14:1(9Z)/P-18:0)	HMDB0007929	Pregnancy	Diagnostic	23.4 (7.6-39.2) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2223	PC(14:1(9Z)/P-18:0)	HMDB0007929	Normal	Diagnostic	10.4 (0.14-25.1) uM	Adolescent	Both	Blood	Pubmed_ID: 28959601
2223	PC(14:1(9Z)/P-18:0)	HMDB0007929	Obesity	Diagnostic	18.3 (10.7-25.9) uM	Children	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2223	PC(14:1(9Z)/P-18:0)	HMDB0007929	Normal	Diagnostic	10.1 (7.5-13.5) uM	Infant	Unknown	Blood	Pubmed_ID: 25754623
2224	PC(14:1(9Z)/P-18:1(11Z))	HMDB0007930	Pregnancy	Diagnostic	6.6 (3.6-9.5) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2224	PC(14:1(9Z)/P-18:1(11Z))	HMDB0007930	Normal	Diagnostic	4.0 (2.5-5.5) uM	Adult	Both	Blood	Pubmed_ID: 28278231
2224	PC(14:1(9Z)/P-18:1(11Z))	HMDB0007930	Obesity	Diagnostic	4.0 (2.4-5.6) uM	Children: 2-17 yrs old	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2224	PC(14:1(9Z)/P-18:1(11Z))	HMDB0007930	Normal	Diagnostic	2.3 (1.6-3.1) uM	Infant: 1 wk-2 yrs old	Unknown	Blood	Pubmed_ID: 25754623
2225	PC(14:1(9Z)/P-18:1(9Z))	HMDB0007931	Pregnancy	Diagnostic	6.6 (3.6-9.5) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2225	PC(14:1(9Z)/P-18:1(9Z))	HMDB0007931	Normal	Diagnostic	4.0 (2.5-5.5) uM	Adult	Both	Blood	Pubmed_ID: 28278231
2225	PC(14:1(9Z)/P-18:1(9Z))	HMDB0007931	Obesity	Diagnostic	4.0 (2.4-5.6) uM	Children: 2-17 yrs old	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2225	PC(14:1(9Z)/P-18:1(9Z))	HMDB0007931	Normal	Diagnostic	2.3 (1.6-3.1) uM	Infant: 1 wk-2 yrs old	Unknown	Blood	Pubmed_ID: 25754623
2228	PC(15:0/15:0)	HMDB0007934	Pregnancy	Diagnostic	6.1 (2.8-9.4) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2228	PC(15:0/15:0)	HMDB0007934	Normal	Diagnostic	2.3 (0.33-4.1) uM	Adolescent	Both	Blood	Pubmed_ID: 28959601
2259	PC(16:0/14:0)	HMDB0007965	Pregnancy	Diagnostic	6.1 (2.8-9.4) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2259	PC(16:0/14:0)	HMDB0007965	Normal	Diagnostic	2.3 (0.33-4.1) uM	Adolescent	Both	Blood	Pubmed_ID: 28959601
2262	PC(16:0/16:1(9Z))	HMDB0007969	Pregnancy	Diagnostic	23.4 (7.6-39.2) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2262	PC(16:0/16:1(9Z))	HMDB0007969	Normal	Diagnostic	10.4 (0.14-25.1) uM	Adolescent	Both	Blood	Pubmed_ID: 28959601
2262	PC(16:0/16:1(9Z))	HMDB0007969	Obesity	Diagnostic	18.3 (10.7-25.9) uM	Children	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2262	PC(16:0/16:1(9Z))	HMDB0007969	Normal	Diagnostic	10.1 (7.5-13.5) uM	Infant	Unknown	Blood	Pubmed_ID: 25754623
2264	PC(16:0/18:1(11Z))	HMDB0007971	Obesity	Diagnostic	2.9 (2.7-3.0) umol/mmol creatinine	Adolescent	Both	Urine	Pubmed_ID: 26910390
2264	PC(16:0/18:1(11Z))	HMDB0007971	Normal	Diagnostic	0.0077 (0.0023-0.050) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 24023812
2265	PC(16:0/18:1(9Z))	HMDB0007972	Obesity	Diagnostic	2.9 (2.7-3.0) umol/mmol creatinine	Adolescent	Both	Urine	Pubmed_ID: 26910390
2265	PC(16:0/18:1(9Z))	HMDB0007972	Normal	Diagnostic	0.0077 (0.0023-0.050) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 24023812
2266	PC(16:0/18:2(9Z,12Z))	HMDB0007973	Obesity	Diagnostic	2.6 (2.3-2.8) umol/mmol creatinine	Adolescent	Both	Urine	Pubmed_ID: 26910390
2266	PC(16:0/18:2(9Z,12Z))	HMDB0007973	Normal	Diagnostic	0.0047 (0.0016-0.024) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 24023812
2267	PC(16:0/18:3(6Z,9Z,12Z))	HMDB0007974	Pregnancy	Diagnostic	26.7 (17.5-35.9) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2267	PC(16:0/18:3(6Z,9Z,12Z))	HMDB0007974	Normal	Diagnostic	15.9 (11.3-20.5) uM	Adult	Both	Blood	Pubmed_ID: 28278231
2268	PC(16:0/18:3(9Z,12Z,15Z))	HMDB0007975	Pregnancy	Diagnostic	26.7 (17.5-35.9) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2268	PC(16:0/18:3(9Z,12Z,15Z))	HMDB0007975	Normal	Diagnostic	15.9 (11.3-20.5) uM	Adult	Both	Blood	Pubmed_ID: 28278231
2269	PC(16:0/18:4(6Z,9Z,12Z,15Z))	HMDB0007976	Obesity	Diagnostic	0.34 (0.32-0.36) umol/mmol creatinine	Adolescent:13-18 yrs old	Both	Urine	Pubmed_ID: 26910390
2269	PC(16:0/18:4(6Z,9Z,12Z,15Z))	HMDB0007976	Normal	Diagnostic	0.0023 (0.00020-0.018) umol/mmol creatinine	Adult: >=18 yrs old	Both	Urine	Pubmed_ID: 24023812
2269	PC(16:0/18:4(6Z,9Z,12Z,15Z))	HMDB0007976	Pregnancy	Diagnostic	2.9 (1.6-4.2) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2269	PC(16:0/18:4(6Z,9Z,12Z,15Z))	HMDB0007976	Normal	Diagnostic	1.9 (1.2-2.5) uM	Adult	Both	Blood	Pubmed_ID: 28278231
2269	PC(16:0/18:4(6Z,9Z,12Z,15Z))	HMDB0007976	Obesity	Diagnostic	1.7 (1.1-2.3) uM	Children	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2269	PC(16:0/18:4(6Z,9Z,12Z,15Z))	HMDB0007976	Normal	Diagnostic	0.82 (0.63-1.1) uM	Infant	Unknown	Blood	Pubmed_ID: 25754623
2270	PC(16:0/20:0)	HMDB0007977	Obesity	Diagnostic	2.4 (1.6-3.1) uM	Children	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2270	PC(16:0/20:0)	HMDB0007977	Normal	Diagnostic	1.4 (1.0-1.8) uM	Infant	Unknown	Blood	Pubmed_ID: 25754623
2271	PC(16:0/20:1(11Z))	HMDB0007978	Obesity	Diagnostic	1.8 (1.6-1.9) umol/mmol creatinine	Adolescent	Both	Urine	Pubmed_ID: 26910390
2271	PC(16:0/20:1(11Z))	HMDB0007978	Normal	Diagnostic	0.0034 (0.00060-0.025) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 24023812
2277	PC(16:0/20:5(5Z,8Z,11Z,14Z,17Z))	HMDB0007984	Obesity	Diagnostic	17.9 (10.0-25.8) uM	Children	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2277	PC(16:0/20:5(5Z,8Z,11Z,14Z,17Z))	HMDB0007984	Normal	Diagnostic	8.4 (6.6-11.5) uM	Infant	Unknown	Blood	Pubmed_ID: 25754623
2284	PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	HMDB0007991	Obesity	Diagnostic	0.78 (0.70-0.86) umol/mmol creatinine	Adolescent	Both	Urine	Pubmed_ID: 26910390
2284	PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	HMDB0007991	Normal	Diagnostic	0.13 (0-0.28) umol/mmol creatinine	Adolescent	Both	Urine	Pubmed_ID: 26910390
2284	PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	HMDB0007991	Pregnancy	Diagnostic	178.3 (128.8-227.7) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2284	PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	HMDB0007991	Normal	Diagnostic	103.4 (53.9-152.9) uM	Adult	Both	Blood	Pubmed_ID: 26010610
2286	PC(16:0/24:1(15Z))	HMDB0007993	Pregnancy	Diagnostic	0.61 (0.41-0.81) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2286	PC(16:0/24:1(15Z))	HMDB0007993	Normal	Diagnostic	0.39 (0.29-0.49) uM	Adult	Both	Blood	Pubmed_ID: 28278231
2289	PC(16:0/P-18:1(11Z))	HMDB0007996	Obesity	Diagnostic	2.9 (2.7-3.0) umol/mmol creatinine	Adolescent	Both	Urine	Pubmed_ID: 26910390
2289	PC(16:0/P-18:1(11Z))	HMDB0007996	Normal	Diagnostic	0.0077 (0.0023-0.050) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 24023812
2290	PC(16:0/P-18:1(9Z))	HMDB0007997	Obesity	Diagnostic	2.9 (2.7-3.0) umol/mmol creatinine	Adolescent	Both	Urine	Pubmed_ID: 26910390
2290	PC(16:0/P-18:1(9Z))	HMDB0007997	Normal	Diagnostic	0.0077 (0.0023-0.050) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 24023812
2292	PC(16:1(9Z)/14:1(9Z))	HMDB0007999	Obesity	Diagnostic	0.070 (0.060-0.080) umol/mmol creatinine	Adolescent	Both	Urine	Pubmed_ID: 26910390
2292	PC(16:1(9Z)/14:1(9Z))	HMDB0007999	Normal	Diagnostic	0.00050 (0.000100-0.0022) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 24023812
2294	PC(16:1(9Z)/16:0)	HMDB0008001	Pregnancy	Diagnostic	23.4 (7.6-39.2) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2294	PC(16:1(9Z)/16:0)	HMDB0008001	Normal	Diagnostic	10.4 (0.14-25.1) uM	Adolescent	Both	Blood	Pubmed_ID: 28959601
2294	PC(16:1(9Z)/16:0)	HMDB0008001	Obesity	Diagnostic	18.3 (10.7-25.9) uM	Children	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2294	PC(16:1(9Z)/16:0)	HMDB0008001	Normal	Diagnostic	10.1 (7.5-13.5) uM	Infant	Unknown	Blood	Pubmed_ID: 25754623
2295	PC(16:1(9Z)/16:1(9Z))	HMDB0008002	Pregnancy	Diagnostic	6.6 (3.6-9.5) uM	Adult	Female	Blood	Pubmed_ID: 24704061
2295	PC(16:1(9Z)/16:1(9Z))	HMDB0008002	Normal	Diagnostic	4.0 (2.5-5.5) uM	Adult	Both	Blood	Pubmed_ID: 28278231
2295	PC(16:1(9Z)/16:1(9Z))	HMDB0008002	Obesity	Diagnostic	4.0 (2.4-5.6) uM	Children: 2-17 yrs old	Both	Blood	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children
2295	PC(16:1(9Z)/16:1(9Z))	HMDB0008002	Normal	Diagnostic	2.3 (1.6-3.1) uM	Infant: 1 wk-2 yrs old	Unknown	Blood	Pubmed_ID: 25754623
2296	PC(16:1(9Z)/18:0)	HMDB0008003	Obesity	Diagnostic	2.9 (2.7-3.0) umol/mmol creatinine	Adolescent	Both	Urine	Pubmed_ID: 26910390
2296	PC(16:1(9Z)/18:0)	HMDB0008003	Normal	Diagnostic	0.0077 (0.0023-0.050) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 24023812
2297	PC(16:1(9Z)/18:1(11Z))	HMDB0008004	Obesity	Diagnostic	2.6 (2.3-2.8) umol/mmol creatinine	Adolescent	Both	Urine	Pubmed_ID: 26910390
2297	PC(16:1(9Z)/18:1(11Z))	HMDB0008004	Normal	Diagnostic	0.0047 (0.0016-0.024) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 24023812
2298	PC(16:1(9Z)/18:1(9Z))	HMDB0008005	Obesity	Diagnostic	2.6 (2.3-2.8) umol/mmol creatinine	Adolescent	Both	Urine	Pubmed_ID: 26910390
